Time,Vx,PbkD_L1,PbkD_L2,PbkD_R1,PbkD_R2,Ax,AV_Eng,Ay,StrSWr_1,Qfuel,CmpS_L1,CmpS_L2,CmpS_R1,CmpS_R2
3.975,51.48593232,0,0,0,0,0.111477245,2412.022814,-0.078513791,-0.688849736,0.002306781,114.9852209,85.89555037,106.4468246,78.03732013
4,51.58540019,0,0,0,0,0.113655973,2418.195899,-0.0791373,-0.698205816,0.002329482,114.6633975,86.02037597,106.2041796,78.31251931
4.025,51.68676401,0,0,0,0,0.115716763,2424.344739,-0.0798666,-0.707861011,0.002351766,114.3641838,86.14386164,105.965373,78.57004039
4.05,51.78992555,0,0,0,0,0.117792268,2430.52955,-0.080661029,-0.717469561,0.002375383,114.0865113,86.26622899,105.7305322,78.81109706
4.075,51.89491799,0,0,0,0,0.119830596,2436.419393,-0.081536426,-0.726748192,0.002398794,113.8291782,86.38761282,105.4996879,79.03686058
4.1,52.00163699,0,0,0,0,0.12169204,2441.760512,-0.082472582,-0.735455262,0.002421789,113.5908788,86.50797724,105.2728629,79.24836878
4.125,52.10991822,0,0,0,0,0.123370315,2446.700908,-0.08343984,-0.743379237,0.002441822,113.3702734,86.62705298,105.050081,79.44647582
4.15,52.21961037,0,0,0,0,0.124890973,2451.370792,-0.084421191,-0.750336896,0.002460631,113.1661194,86.74430764,104.8314768,79.6317842
4.175,52.33058808,0,0,0,0,0.126285935,2455.878991,-0.085399172,-0.756167758,0.00247941,112.977336,86.85900657,104.6173549,79.80471064
4.2,52.44275654,0,0,0,0,0.127593814,2460.345163,-0.086348024,-0.760730164,0.002498675,112.802959,86.97037874,104.4081426,79.96567558
4.225,52.55605537,0,0,0,0,0.128849467,2464.825109,-0.087241553,-0.763901662,0.002517583,112.6420257,87.07777983,104.204296,80.11528892
4.25,52.67044835,0,0,0,0,0.130074425,2469.34028,-0.088057936,-0.765580738,0.002536146,112.4934595,87.18076124,104.0062211,80.25443842
4.275,52.78591513,0,0,0,0,0.131283578,2473.89783,-0.088779589,-0.765687859,0.002554362,112.3560083,87.27903821,103.8142365,80.38425935
4.3,52.90244624,0,0,0,0,0.132486945,2478.495875,-0.0893873,-0.764165154,0.002572229,112.2282619,87.37239911,103.6285758,80.50601893
4.325,53.02003938,0,0,0,0,0.13369206,2483.146243,-0.089864532,-0.760975904,0.002590716,112.1087199,87.46061559,103.4494217,80.620985
4.35,53.13870129,0,0,0,0,0.134911176,2487.869328,-0.090201503,-0.756103051,0.002608067,111.9958697,87.54340041,103.2769486,80.73033737
4.375,53.25844389,0,0,0,0,0.136048566,2492.645582,-0.090542495,-0.749545818,0.002622484,111.8883642,87.62042073,103.1114653,80.83513874
4.4,53.37845762,0,0,0,0,0.13507231,2497.340206,-0.09259829,-0.742406601,0.002636302,111.8595308,87.69874235,103.1284252,80.93378841
4.425,53.49717417,0,0,0,0,0.133901489,2501.755206,-0.091282945,-0.732710228,0.002650851,111.9547261,87.80416344,103.466826,81.01682631
4.45,53.61585525,0,0,0,0,0.134983487,2506.205359,-0.08799222,-0.720240002,0.002666617,112.0433712,87.96047907,103.8493247,81.07290539
4.475,53.73593635,0,0,0,0,0.137067006,2510.971007,-0.08494887,-0.705707589,0.002683332,112.0205908,88.17594707,104.0774962,81.09162979
4.5,53.85825412,0,0,0,0,0.139920821,2516.146909,-0.083294079,-0.690064496,0.002700112,111.8376208,88.42483238,104.0972562,81.07098628
4.525,53.98316782,0,0,0,0,0.142882864,2521.659608,-0.08287771,-0.674073205,0.002716574,111.5050597,88.66355124,103.9475575,81.01632672
4.55,54.11048258,0,0,0,0,0.144526022,2527.330048,-0.083124087,-0.658100199,0.002732512,111.0767847,88.85960884,103.7145116,80.93705776
4.575,54.23749252,0,0,0,0,0.143646073,2532.959839,-0.08387298,-0.642176666,0.002748057,110.6270107,89.09213072,103.4828241,81.04649939
4.6,54.36485431,0,0,0,0,0.145040947,2538.326901,-0.081277682,-0.626163451,0.002761606,110.2315899,89.3834001,103.2983359,81.46491447
4.625,54.49397238,0,0,0,0,0.147426048,2543.319679,-0.076948256,-0.609436527,0.002773316,109.9349443,89.58159521,103.1680846,81.83366491
4.65,54.62522982,0,0,0,0,0.149779065,2548.03362,-0.073214923,-0.591322288,0.002785055,109.7437016,89.61505658,103.0708485,81.98298238
4.675,54.75834996,0,0,0,0,0.151628454,2552.645379,-0.071023633,-0.571431219,0.002796974,109.6205489,89.50876057,102.9789514,81.94721702
4.7,54.8928717,0,0,0,0,0.153008664,2557.31566,-0.070013272,-0.549705712,0.002809042,109.5085952,89.34008406,102.8709306,81.83998888
4.725,55.02850266,0,0,0,0,0.15421211,2562.151167,-0.069293377,-0.526313584,0.002821654,109.3624498,89.18021847,102.7364999,81.76478172
4.75,55.16521189,0,0,0,0,0.155497712,2567.176629,-0.068142003,-0.501499947,0.002834231,109.1651828,89.06157181,102.5772119,81.76364177
4.775,55.30312439,0,0,0,0,0.156952289,2572.327573,-0.066298933,-0.475474217,0.002846614,108.9271711,88.97944577,102.4036547,81.82358858
4.8,55.4423727,0,0,0,0,0.158519188,2577.522667,-0.063894798,-0.448359611,0.002858765,108.6725867,88.911094,102.2302629,81.90867255
4.825,55.58300805,0,0,0,0,0.160088188,2582.697536,-0.061207233,-0.420201477,0.002870699,108.4238734,88.83487891,102.0698018,81.98769214
4.85,55.72499352,0,0,0,0,0.161581472,2587.833271,-0.058444388,-0.391007084,0.002882853,108.1923881,88.74044291,101.9295696,82.0481321
4.875,55.86825548,0,0,0,0,0.162994448,2592.956283,-0.055663138,-0.360783946,0.002893004,107.977317,88.62906728,101.8104196,82.09490456
4.9,56.01273947,0,0,0,0,0.164367839,2598.075715,-0.052807457,-0.329559094,0.002902538,107.7702582,88.50806691,101.7083515,82.14066858
4.925,56.15843365,0,0,0,0,0.165752014,2603.203539,-0.04979193,-0.297379475,0.002911935,107.5612904,88.38437277,101.6174247,82.19613375
4.95,56.30536385,0,0,0,0,0.167178383,2608.347018,-0.046564674,-0.264302162,0.002921184,107.3433436,88.26088913,101.5325237,82.26533922
4.975,56.45357057,0,0,0,0,0.168649052,2613.513731,-0.04312419,-0.230383419,0.002930474,107.1137156,88.13638077,101.4509654,82.34627812
5,56.60306466,0,0,0,0,0.170066859,2618.725085,-0.039497896,-0.195672739,0.002939759,106.8732572,88.00754622,101.3726745,82.43432079
5.025,56.7538177,0,0,0,0,0.171532611,2623.880317,-0.035729419,-0.160221716,0.002948867,106.6245114,87.87135657,101.2993234,82.52554332
5.05,56.90583244,0,0,0,0,0.172908362,2628.690381,-0.031850532,-0.124066684,0.0029576,106.3699938,87.7264204,101.2330844,82.61834792
5.075,57.05899898,0,0,0,0,0.174146284,2633.229729,-0.027863666,-0.087231762,0.002966011,106.1112963,87.57298988,101.1756386,82.71321524
5.1,57.21320203,0,0,0,0,0.175264177,2637.594934,-0.02375213,-0.049737005,0.002974329,105.8489745,87.4121547,101.1277277,82.81148803
5.125,57.36834981,0,0,0,0,0.176294479,2641.873442,-0.019486417,-0.011603726,0.002982595,105.5828917,87.24486815,101.08926,82.9141963
5.15,57.5243798,0,0,0,0,0.177269101,2646.127929,-0.015063038,0.027138391,0.002990727,105.3125988,87.07140451,101.0597152,83.02155152
5.175,57.68125461,0,0,0,0,0.17821271,2650.402049,-0.010497173,0.066450499,0.002998755,105.0375992,86.89136958,101.0385357,83.13308804
5.2,57.83895504,0,0,0,0,0.179141908,2654.723515,-0.005804086,0.106289008,0.003007102,104.7574912,86.7040677,101.0253283,83.2480958
5.225,57.99747347,0,0,0,0,0.180066849,2659.108614,-0.000993408,0.146610222,0.003015557,104.4720172,86.5089221,101.0198746,83.36599731
5.25,58.1568097,0,0,0,0,0.18099477,2663.568772,0.003930259,0.187373587,0.003024071,104.1810544,86.30572018,101.0220322,83.48650924
5.275,58.31696886,0,0,0,0,0.181930313,2668.103325,0.008964532,0.228543616,0.003032522,103.8845721,86.09462401,101.0315704,83.60960482
5.3,58.47795919,0,0,0,0,0.182876335,2672.707417,0.014085287,0.269122633,0.003040904,103.5825729,85.87602785,101.0481811,83.73537191
5.325,58.63979391,0,0,0,0,0.183842204,2677.374753,0.018951134,0.303554643,0.003049208,103.2749569,85.65058398,101.0716143,83.86367834
5.35,58.80249274,0,0,0,0,0.184831794,2682.099363,0.023316285,0.331093642,0.003057547,102.9619568,85.41949289,101.1012359,83.99369993
5.375,58.96607652,0,0,0,0,0.185845741,2686.87818,0.027179592,0.352007886,0.003065878,102.6448661,85.18480582,101.1353545,84.12358915
5.4,59.13056592,0,0,0,0,0.186883366,2691.703767,0.030580819,0.366756314,0.003074107,102.3261569,84.94939303,101.1711458,84.2505714
5.425,59.29598015,0,0,0,0,0.187942577,2696.569456,0.033538291,0.375943901,0.003082224,102.0089731,84.71641121,101.2051797,84.37155156
5.45,59.4623362,0,0,0,0,0.189020754,2701.470132,0.036050107,0.380271151,0.00309022,101.6963905,84.48861396,101.2341685,84.48384448
5.475,59.6296487,0,0,0,0,0.190114867,2706.403353,0.038116595,0.380488992,0.003098186,101.3908719,84.26792827,101.255521,84.58560576
5.5,59.79792971,0,0,0,0,0.19122187,2711.369636,0.039781132,0.377360345,0.003106063,101.0941045,84.0554149,101.2675131,84.67585794
5.525,59.96718962,0,0,0,0,0.192340291,2716.367264,0.041078322,0.37162323,0.003113806,100.8070826,83.8514954,101.2691978,84.75424721
5.55,60.13743776,0,0,0,0,0.193468579,2721.395195,0.042034606,0.363966786,0.003121409,100.5303065,83.65624974,101.2601293,84.82073481
5.575,60.30868237,0,0,0,0,0.19460521,2726.45298,0.042683981,0.355019994,0.003128866,100.2640054,83.46964832,101.2400689,84.87536332
5.6,60.4809306,0,0,0,0,0.195748927,2731.541205,0.043063637,0.345345279,0.003136213,100.0082786,83.29167118,101.2089075,84.91814418
5.625,60.6541889,0,0,0,0,0.196899122,2736.66095,0.043210353,0.335435452,0.003143362,99.76313172,83.12231231,101.166587,84.94906117
5.65,60.82846335,0,0,0,0,0.198055332,2741.812501,0.043159641,0.325713541,0.003150103,99.52844204,82.96151266,101.1130996,84.96814095
5.675,61.00375969,0,0,0,0,0.199217223,2746.996296,0.042946606,0.31653524,0.003156697,99.30390624,82.80908309,101.0485426,84.97552884
5.7,61.18008333,0,0,0,0,0.200384547,2752.212833,0.042606912,0.308193482,0.003163135,99.08901406,82.66466033,100.9731708,84.97154602
5.725,61.35743946,0,0,0,0,0.201557058,2757.461152,0.042176723,0.300924483,0.003169363,98.88305661,82.52771175,100.8874225,84.95679978
5.75,61.53583274,0,0,0,0,0.202734113,2762.741065,0.041691895,0.294914644,0.003175431,98.68516171,82.39757392,100.791911,84.93203316
5.775,61.71526724,0,0,0,0,0.203915185,2768.053342,0.041186849,0.290307802,0.003181336,98.49433608,82.27350175,100.6873957,84.89802761
5.8,61.89574647,0,0,0,0,0.205099807,2773.398589,0.040693731,0.287212457,0.003187074,98.30950607,82.15470818,100.5747447,84.85562482
5.825,62.0772735,0,0,0,0,0.206287573,2778.776614,0.040242037,0.285708658,0.003192572,98.12955116,82.04038671,100.4548967,84.80571527
5.85,62.25985071,0,0,0,0,0.207477187,2784.18241,0.03985913,0.285854181,0.00319778,97.95333116,81.92971643,100.3288298,84.7492068
5.875,62.44347893,0,0,0,0,0.208667124,2789.615973,0.039576016,0.287689375,0.003202801,97.77970949,81.8218546,100.1975348,84.68699645
5.9,62.62815819,0,0,0,0,0.209856965,2795.078625,0.039419925,0.291239371,0.003207631,97.60755917,81.7159267,100.0620068,84.61995771
5.925,62.81388821,0,0,0,0,0.211046442,2800.571485,0.039412347,0.296515484,0.00321277,97.43575734,81.6110236,99.9232489,84.54894049
5.95,63.00066838,0,0,0,0,0.212234954,2806.091885,0.039572872,0.30351695,0.003221813,97.26318713,81.50621121,99.78226799,84.47477493
5.975,63.18849667,0,0,0,0,0.21341987,2811.632753,0.039919437,0.312232226,0.003230502,97.08874824,81.40055071,99.64006434,84.39826872
6,63.37736898,0,0,0,0,0.214599738,2817.196384,0.040467643,0.322639877,0.003238886,96.91137254,81.2931198,99.4976179,84.32019759
6.025,63.56735265,0,0,0,0,0.216239687,2822.782127,0.041355045,0.33486045,0.003246943,96.732387,81.18313272,99.36127729,84.24129551
6.05,63.75863043,0,0,0,0,0.217047587,2828.26655,0.042792125,0.348978513,0.003254299,96.58018402,81.07412085,99.3139807,84.16121702
6.075,63.95043376,0,0,0,0,0.217642513,2833.623077,0.044519174,0.364638664,0.003261002,96.43941652,80.97224795,99.32826225,84.07808328
6.1,64.1428509,0,0,0,0,0.218448543,2839.037079,0.046324605,0.381786703,0.003267617,96.27653724,80.8824748,99.32861603,83.98916376
6.125,64.33608297,0,0,0,0,0.219487629,2844.648262,0.048061035,0.400352098,0.003273893,96.07337666,80.80273192,99.2777208,83.8920664
6.15,64.53032173,0,0,0,0,0.220718554,2850.490074,0.049765261,0.420252801,0.003279677,95.82967012,80.72263806,99.17369902,83.786647
6.175,64.72553247,0,0,0,0,0.221587816,2856.221246,0.05185458,0.441407762,0.003257328,95.5583347,80.63475649,99.03757076,83.68789062
6.2,64.92155482,0,0,0,0,0.222637693,2860.915472,0.05447835,0.463852933,0.003216035,95.2818429,80.55948217,98.89578672,83.69009782
6.225,65.10779657,0,0,0,0,0.183555481,2625.572562,0.057584379,0.487413655,0.000419325,95.02604611,80.4551072,98.77378008,83.71986971
6.25,65.2347241,0,0,0,0,0.105275995,2428.320286,0.060045701,0.510994368,0.00034962,94.83740925,80.23638838,98.71319708,83.64890936
6.275,65.29700417,0.026323766,0.010529506,0.026323766,0.010529506,0.037780718,2298.835038,0.062241003,0.533618715,0.000259884,94.76851895,79.82231644,98.76570322,83.38148252
6.3,65.30528356,0.035650557,0.014260223,0.035650557,0.014260223,-0.016276617,2227.259672,0.064781939,0.554848835,0.000252726,94.87366717,79.15331146,98.98861545,82.85761001
6.325,65.2745331,0.042607863,0.017043145,0.042607863,0.017043145,-0.048793594,2196.669103,0.067975842,0.57431707,0.000249667,95.17598415,78.23462452,99.41858155,82.09007095
6.35,65.22540177,0.048478253,0.019391301,0.048478253,0.019391301,-0.062875561,2186.841974,0.071396836,0.591895092,0.000248684,95.654804,77.14395225,100.051775,81.16438429
6.375,65.16429607,0.053563504,0.021425401,0.053563504,0.021425401,-0.074453034,2194.546579,0.074842302,0.607443085,0.000249455,96.24435003,75.99490264,100.8299407,80.19846978
6.4,65.09572636,0.084215947,0.033686379,0.084215947,0.033686379,-0.080014558,2210.887587,0.0783418,0.621222146,0.000251089,96.84937858,74.89109771,101.6520275,79.29784988
6.425,65.02451913,0.089536316,0.035814526,0.089536316,0.035814526,-0.080476853,2230.186553,0.081916105,0.633864042,0.000253019,97.3941151,73.88791866,102.4324763,78.51757645
6.45,64.95457342,0.095026444,0.038010578,0.095026444,0.038010578,-0.077403818,2248.579617,0.085552523,0.646131203,0.000254858,97.8468578,72.99131705,103.1332431,77.8605922
6.475,64.8882415,0.100835064,0.040334025,0.100835064,0.040334025,-0.072483646,2263.801078,0.089242936,0.658714178,0.00025638,98.20779599,72.18051416,103.7514091,77.30053407
6.5,64.82652659,0.128813787,0.051525515,0.128813787,0.051525515,-0.067195268,2274.882999,0.092999902,0.672133704,0.000257488,98.49071629,71.43197626,104.2986488,76.80747554
6.525,64.76908597,0.135966799,0.054386719,0.135966799,0.054386719,-0.062695119,2281.778203,0.096830842,0.686714651,0.000258178,98.71291546,70.73191172,104.7902011,76.36281364
6.55,64.71534868,0.143467288,0.057386915,0.143467288,0.057386915,-0.058811961,2285.013269,0.100707256,0.702646373,0.000258501,98.89011937,70.07700251,105.2405426,75.9615001
6.575,64.66465354,0.151274637,0.060509855,0.151274637,0.060509855,-0.055769625,2285.394503,0.104583519,0.720021489,0.000258539,99.0343148,69.46842196,105.6619175,75.60595059
6.6,64.61624648,0.159342056,0.063736822,0.159342056,0.063736822,-0.053568888,2283.777174,0.10845397,0.738858455,0.000258378,99.15342184,68.90617251,106.0638532,75.29887983
6.625,64.56928526,0.185922169,0.074368868,0.185922169,0.074368868,-0.052518139,2280.926536,0.112303509,0.759118804,0.000258093,99.25225967,68.38641616,106.4531123,75.03901367
6.65,64.52292762,0.194820519,0.077928208,0.194820519,0.077928208,-0.052010971,2277.44598,0.116135108,0.780710614,0.000257745,99.33395142,67.90179042,106.8340701,74.82038183
6.675,64.47688436,0.203856443,0.081542577,0.203856443,0.081542577,-0.051750552,2273.783457,0.119966804,0.803514374,0.000257378,99.40085357,67.44400172,107.2091593,74.63465373
6.7,64.43098216,0.213015585,0.085206234,0.213015585,0.085206234,-0.05163835,2270.235822,0.123822348,0.827374868,0.000257024,99.45483239,67.006197,107.5793313,74.47385099
6.725,64.38511393,0.236922283,0.094768913,0.236922283,0.094768913,-0.051712225,2266.971425,0.127694086,0.852116361,0.000256697,99.497146,66.5843307,107.9445175,74.33243085
6.75,64.33898277,0.246642068,0.098656827,0.246642068,0.098656827,-0.052074471,2264.052194,0.131592951,0.8768443,0.000256405,99.5285526,66.17662768,108.3043341,74.20737316
6.775,64.29259611,0.256460299,0.10258412,0.256460299,0.10258412,-0.052250443,2261.473448,0.135200681,0.895838424,0.000256147,99.54939306,65.78264744,108.6586378,74.09727825
6.8,64.24611255,0.266384351,0.106553741,0.266384351,0.106553741,-0.052255316,2259.19764,0.138282598,0.908449692,0.00025592,99.56025377,65.40267554,109.0073972,74.00088417
6.825,64.19967007,0.276421414,0.110568566,0.276421414,0.110568566,-0.052115274,2257.168227,0.140877801,0.914929614,0.000255717,99.56270246,65.03775688,109.3498569,73.91624844
6.85,64.1532921,0.298294165,0.119317666,0.298294165,0.119317666,-0.052127713,2255.321747,0.143048972,0.915714793,0.000255532,99.55936156,64.68964532,109.684211,73.84057482
6.875,64.10688383,0.308803297,0.123521319,0.308803297,0.123521319,-0.052053769,2253.592315,0.144867149,0.911382743,0.000255359,99.55350807,64.36009694,110.0080638,73.77052204
6.9,64.06058923,0.31942997,0.127771988,0.31942997,0.127771988,-0.051827101,2251.931519,0.14633229,0.902608633,0.000255193,99.54825454,64.05031846,110.3191664,73.70309217
6.925,64.01451911,0.330179913,0.132071965,0.330179913,0.132071965,-0.05150033,2250.305604,0.147447382,0.890106245,0.000255031,99.54589934,63.76069302,110.615927,73.63611052
6.95,63.96873948,0.350122175,0.14004887,0.350122175,0.14004887,-0.051170813,2248.692725,0.148212612,0.874608566,0.000254869,99.54772584,63.4910652,110.8974519,73.56841281
6.975,63.9231324,0.361285489,0.144514195,0.361285489,0.144514195,-0.05100785,2247.076041,0.148642463,0.856846897,0.000254708,99.55435246,63.2409029,111.1634099,73.49946697
7,63.87769857,0.372569123,0.149027649,0.372569123,0.149027649,-0.050745443,2245.446057,0.148759999,0.837543628,0.000254545,99.56615984,63.00949853,111.4138422,73.4288957
7.025,63.83251192,0.383976553,0.153590621,0.383976553,0.153590621,-0.050423066,2243.803726,0.148594669,0.817392716,0.00025438,99.5835804,62.79610172,111.6489699,73.35614083
7.05,63.78761559,0.395509987,0.158203995,0.395509987,0.158203995,-0.050069407,2242.153877,0.148177664,0.797040767,0.000254215,99.60710256,62.60010741,111.869002,73.28052954
7.075,63.74299049,0.414323478,0.165729391,0.414323478,0.165729391,-0.049847732,2240.502028,0.147538838,0.777074867,0.00025405,99.63716811,62.42107965,112.0740951,73.20147087
7.1,63.69852163,0.426205727,0.170482291,0.426205727,0.170482291,-0.049651969,2238.849245,0.146705268,0.758013159,0.000253885,99.67412208,62.25848885,112.2644902,73.11844922
7.125,63.65425353,0.438207915,0.175283166,0.438207915,0.175283166,-0.049403257,2237.200057,0.145707836,0.740308266,0.00025372,99.71816489,62.11163531,112.4406205,73.03114109
7.15,63.61022505,0.45033197,0.180132788,0.45033197,0.180132788,-0.049125915,2235.559934,0.144585549,0.724339028,0.000253556,99.76928681,61.97962343,112.6031219,72.93940412
7.175,63.56645638,0.468241665,0.187296666,0.468241665,0.187296666,-0.048852063,2233.933351,0.143379955,0.710410282,0.000253393,99.82719582,61.86152869,112.7527513,72.84338882
7.2,63.52286753,0.480672778,0.192269111,0.480672778,0.192269111,-0.048724914,2232.321111,0.14213166,0.698752547,0.000253232,99.8913652,61.75636989,112.8903739,72.74343979
7.225,63.47942644,0.493219781,0.197287912,0.493219781,0.197287912,-0.048548389,2230.72169,0.140877223,0.689530465,0.000253072,99.96114029,61.66304897,113.0169961,72.63998225
7.25,63.43617187,0.505884623,0.202353849,0.505884623,0.202353849,-0.048340165,2229.136277,0.139653731,0.682848793,0.000252914,100.0358101,61.58035175,113.133765,72.53346573
7.275,63.39312503,0.518668553,0.207467421,0.518668553,0.207467421,-0.048116332,2227.565946,0.138497718,0.678755751,0.000252757,100.114584,61.50704505,113.2418966,72.42439974
7.3,63.35027989,0.536051251,0.2144205,0.536051251,0.2144205,-0.047956991,2226.011082,0.137443444,0.677250415,0.000252601,100.196571,61.44196717,113.3426167,72.31342724
7.325,63.30755231,0.54910218,0.219640872,0.54910218,0.219640872,-0.047844677,2224.468758,0.136514236,0.678288404,0.000252447,100.2808284,61.38393282,113.4371873,72.20122326
7.35,63.26495595,0.562266851,0.22490674,0.562266851,0.22490674,-0.047698649,2222.937621,0.135719623,0.681795757,0.000252294,100.3664209,61.33174179,113.5269206,72.08849807
7.375,63.22251183,0.575546395,0.230218558,0.575546395,0.230218558,-0.047535631,2221.41787,0.135101893,0.687674016,0.000252142,100.4524543,61.28417957,113.6131469,71.97589943
7.4,63.18022856,0.588941426,0.235576571,0.588941426,0.235576571,-0.047366675,2219.909814,0.134690251,0.695808625,0.000251991,100.5380368,61.24011636,113.6971478,71.86409389
7.425,63.13806995,0.605931705,0.242372682,0.605931705,0.242372682,-0.047291663,2218.412813,0.134509092,0.706072232,0.000251841,100.6222599,61.19848655,113.7801554,71.75382255
7.45,63.09598674,0.619561075,0.24782443,0.619561075,0.24782443,-0.047206043,2216.924394,0.134576066,0.718328539,0.000251692,100.7042177,61.15818715,113.8634127,71.64583846
7.475,63.05399696,0.633300692,0.253320277,0.633300692,0.253320277,-0.047103186,2215.444327,0.134904716,0.732438374,0.000251544,100.7830275,61.11807354,113.9481973,71.54089594
7.5,63.01210877,0.647150991,0.258860396,0.647150991,0.258860396,-0.046994424,2213.972878,0.135505289,0.748259406,0.000251397,100.8578252,61.07700788,114.035783,71.4397288
7.525,62.97051837,0.663823623,0.265529449,0.663823623,0.265529449,-0.046661495,2212.506939,0.135552816,0.766445484,0.000251251,100.9200883,61.03354128,114.1051269,71.34322614
7.55,62.92882839,0.677954936,0.271181974,0.677954936,0.271181974,-0.046965347,2211.013085,0.135843289,0.786733274,0.000251101,100.94183,60.97962939,114.0491966,71.25471566
7.575,62.88698584,0.692192684,0.276877074,0.692192684,0.276877074,-0.047010039,2209.486096,0.136981321,0.808557054,0.000250949,100.9622772,60.90440548,113.9447245,71.17984688
7.6,62.84520038,0.706523925,0.28260957,0.706523925,0.28260957,-0.046846849,2207.959504,0.138997159,0.831635918,0.000250796,101.0320206,60.79785459,113.897353,71.12656781
7.625,62.80360961,0.72093871,0.288375484,0.72093871,0.288375484,-0.046579005,2206.477458,0.141786173,0.855566191,0.000250648,101.1807824,60.6597705,113.9649407,71.1026556
7.65,62.76224037,0.737417659,0.294967063,0.737417659,0.294967063,-0.046362718,2205.075038,0.145089597,0.879964545,0.000250508,101.4118625,60.50091151,114.1587691,71.1129997
7.675,62.72106469,0.751923606,0.300769442,0.751923606,0.300769442,-0.046343654,2203.766858,0.147661261,0.904537911,0.000250377,101.7070842,60.32606609,114.458439,71.12724121
7.7,62.6795878,0.766496938,0.306598775,0.766496938,0.306598775,-0.046711666,2202.561666,0.15044983,0.928795589,0.000250256,102.0317592,60.12169994,114.8300234,71.03378561
7.725,62.63791552,0.781140996,0.312456399,0.781140996,0.312456399,-0.046757231,2201.459357,0.154029686,0.952581929,0.000250146,102.3521863,59.95084127,115.2415703,70.94087038
7.75,62.59626978,0.797404217,0.318961687,0.797404217,0.318961687,-0.046642271,2200.425364,0.158132482,0.976327128,0.000250043,102.6453682,59.86335349,115.67554,70.94837881
7.775,62.55468454,0.812116889,0.324846756,0.812116889,0.324846756,-0.046600022,2199.405392,0.162478312,1.000648525,0.000249941,102.9076962,59.85886971,116.1303865,71.07381528
7.8,62.51306866,0.826904644,0.330761858,0.826904644,0.330761858,-0.046682083,2198.351394,0.166879835,1.025987637,0.000249835,103.1524944,59.90335956,116.6144793,71.28361021
7.825,62.47129727,0.841759301,0.336703721,0.841759301,0.336703721,-0.046914728,2197.238048,0.171335666,1.052468067,0.000249724,103.399509,59.9587241,117.1381502,71.53180562
7.85,62.42925118,0.856672236,0.342668894,0.856672236,0.342668894,-0.047261568,2196.06321,0.17588709,1.079940911,0.000249606,103.6646847,60.00255487,117.7074705,71.78556096
7.875,62.38684788,0.872761094,0.349104438,0.872761094,0.349104438,-0.047690932,2194.838518,0.180545112,1.108136689,0.000249484,103.9545815,60.03148864,118.3217,72.03463209
7.9,62.34401804,0.887645648,0.355058259,0.887645648,0.355058259,-0.048178483,2193.577257,0.185296041,1.136818088,0.000249358,104.2664567,60.05398727,118.9746653,72.28596966
7.925,62.30072895,0.902569625,0.36102785,0.902569625,0.36102785,-0.048697462,2192.287814,0.190108112,1.165862489,0.000249229,104.5922546,60.08040957,119.6583084,72.55233513
7.95,62.25694253,0.917530829,0.367012332,0.917530829,0.367012332,-0.049271394,2190.971919,0.194959523,1.19525353,0.000249097,104.9235954,60.11637684,120.3659781,72.84299852
7.975,62.21260026,0.932526027,0.373010411,0.932526027,0.373010411,-0.049921452,2189.626386,0.199887179,1.22502367,0.000248963,105.2552081,60.16146765,121.0939093,73.15991075
8,62.16762327,0.948345211,0.379338084,0.948345211,0.379338084,-0.050676822,2188.246468,0.204913148,1.255202613,0.000248825,105.5857709,60.21171495,121.8409124,73.49903124
8.025,62.12192239,0.963240939,0.385296376,0.963240939,0.385296376,-0.051514532,2186.828125,0.210045981,1.28578704,0.000248683,105.9167544,60.26267896,122.6071669,73.85406381
8.05,62.07543511,0.978150134,0.391260053,0.978150134,0.391260053,-0.052418883,2185.369854,0.215282735,1.316739964,0.000248537,106.2505153,60.31158879,123.3930703,74.21994258
8.075,62.02810437,0.993067893,0.397227157,0.993067893,0.397227157,-0.053385947,2183.871701,0.220610658,1.348006391,0.000248387,106.5887681,60.35781076,124.1985531,74.59439885
8.1,61.97987566,1.008688921,0.403475568,1.008688921,0.403475568,-0.054414333,2182.333881,0.225979997,1.379535342,0.000248233,106.931946,60.40210955,125.0229082,74.97759681
8.125,61.93068533,1.023440717,0.409376287,1.023440717,0.409376287,-0.055525398,2180.755548,0.231376321,1.411302781,0.000248076,107.2794381,60.44559425,125.8649619,75.37070788
8.15,61.88047092,1.038181293,0.415272517,1.038181293,0.415272517,-0.056696309,2179.134646,0.236836289,1.443315129,0.000247913,107.6301515,60.48893307,126.7232181,75.77462048
8.175,61.8291772,1.052906316,0.421162526,1.052906316,0.421162526,-0.057934042,2177.468822,0.242348217,1.475590104,0.000247747,107.9830948,60.53216226,127.5961355,76.18929911
8.2,61.77674317,1.067604515,0.427041806,1.067604515,0.427041806,-0.059243936,2175.75312,0.2479041,1.508146476,0.000247575,108.3376401,60.57486807,128.4823567,76.61389424
8.225,61.72310357,1.08277952,0.433111808,1.08277952,0.433111808,-0.060634383,2173.979621,0.25349855,1.540998275,0.000247398,108.6935219,60.61653358,129.3807407,77.0472149
8.25,61.66818289,1.09723435,0.43889374,1.09723435,0.43889374,-0.062108156,2172.147081,0.259126628,1.574152043,0.000247215,109.0507104,60.65680331,130.2903127,77.48815377
8.275,61.61191853,1.111647808,0.444659123,1.111647808,0.444659123,-0.063648752,2170.254988,0.264782292,1.607609831,0.000247025,109.4092636,60.695574,131.2102041,77.93591368
